ts,kind,quality,best,qty_best,n_orders,total_qty,qty_within_5pct,median_age_h
2026-09-04T19:37:58Z,86,9,12000.0,10,11,199,40,76.367
2026-09-04T19:37:58Z,86,10,19800.0,9,1,9,9,86.803
2026-09-04T19:38:13Z,87,0,515.0,10,1,10,10,2.368
2026-09-04T19:38:13Z,87,1,515.0,20,3,1775,20,113.791
2026-09-04T19:38:13Z,87,2,520.0,71,9,5593,1406,108.948
2026-09-04T19:38:13Z,87,3,625.0,20,3,65,65,31.157
2026-09-04T19:38:13Z,87,4,640.0,294,5,2026,2026,49.929
2026-09-04T19:38:13Z,87,5,630.0,160,10,15971,12159,54.805
2026-09-04T19:38:13Z,87,6,665.0,1377,1,1377,1377,72.25
2026-09-04T19:38:13Z,87,7,655.0,725,1,725,725,53.9
2026-09-04T19:38:13Z,87,9,900.0,50,3,109,50,84.054
2026-09-04T19:38:23Z,88,0,10500.0,64,25,944,220,11.451
2026-09-04T19:38:23Z,88,1,11400.0,100,1,100,100,62.263
2026-09-04T19:38:23Z,88,2,11300.0,98,3,210,210,11.465
2026-09-04T19:38:23Z,88,3,11400.0,68,5,272,272,24.742
2026-09-04T19:38:23Z,88,4,11600.0,20,2,242,242,64.44
2026-09-04T19:38:23Z,88,5,11700.0,300,4,864,864,28.014
2026-09-04T19:38:23Z,88,6,13200.0,176,2,196,196,71.668
2026-09-04T19:38:23Z,88,7,13400.0,100,1,100,100,75.758
2026-09-04T19:38:23Z,88,9,13900.0,13,1,13,13,12.168
2026-09-04T19:38:23Z,88,10,14400.0,200,3,354,354,9.995
2026-09-04T19:38:29Z,89,0,4410.0,59,8,567,223,161.745
2026-09-04T19:38:29Z,89,1,4420.0,41,6,1219,402,132.13
2026-09-04T19:38:29Z,89,2,4450.0,1,10,1181,1181,134.029
2026-09-04T19:38:29Z,89,3,4680.0,24,11,1067,991,5.033
2026-09-04T19:38:29Z,89,4,4750.0,181,10,3716,2795,108.249
2026-09-04T19:38:29Z,89,5,5325.0,297,4,3411,3411,25.991
2026-09-04T19:38:29Z,89,6,5575.0,160,1,160,160,180.023
2026-09-04T19:38:29Z,89,7,5525.0,285,5,2202,2202,95.82
2026-09-04T19:38:29Z,89,8,5650.0,2,2,202,202,75.099
2026-09-04T19:38:29Z,89,9,5800.0,2,3,47,22,19.065
2026-09-04T19:38:29Z,89,10,5950.0,300,5,751,352,19.062
2026-09-04T19:38:34Z,98,0,865.0,765,3,1855,855,45.492
2026-09-04T19:38:34Z,98,2,875.0,1587,2,8217,8217,25.93
2026-09-04T19:38:34Z,98,3,865.0,1,13,4568,4566,38.31
2026-09-04T19:38:34Z,98,4,885.0,913,6,4017,4017,39.463
2026-09-04T19:38:34Z,98,5,910.0,9200,4,12135,12135,5.236
2026-09-04T19:38:34Z,98,6,945.0,5000,4,5060,5060,10.677
2026-09-04T19:38:34Z,98,7,945.0,4500,2,9500,9500,129.962
2026-09-04T19:38:34Z,98,8,965.0,5000,1,5000,5000,60.266
2026-09-04T19:38:39Z,100,0,111.0,764327,24,2755951,1178687,65.484
2026-09-04T19:38:45Z,101,0,199.0,4319,38,65908,45395,66.095
2026-09-04T19:38:45Z,101,1,200.0,25827,15,89285,57945,107.153
2026-09-04T19:38:45Z,101,2,199.0,3229,6,71648,71638,92.908
2026-09-04T19:38:45Z,101,3,200.0,79364,19,131890,128802,77.318
2026-09-04T19:38:45Z,101,4,200.0,33086,3,33092,33086,0.973
2026-09-04T19:38:45Z,101,5,202.0,202,4,10230,10230,151.851
2026-09-04T19:38:56Z,102,0,2.65,21662,25,1368317,967565,89.793
2026-09-04T19:38:56Z,102,1,2.8,142925,10,494743,440352,97.602
2026-09-04T19:38:56Z,102,2,2.75,423171,8,1230771,1230526,87.336
2026-09-04T19:38:56Z,102,3,2.75,138777,19,3124287,2075258,54.622
2026-09-04T19:38:56Z,102,4,2.85,630964,9,5464486,2003647,28.165
2026-09-04T19:38:56Z,102,5,2.95,510000,2,5238673,5238673,75.736
2026-09-04T19:38:56Z,102,6,3.15,327961,2,968728,968728,15.398
2026-09-04T19:38:56Z,102,7,3.25,100000,1,100000,100000,3.543
2026-09-04T19:38:56Z,102,8,3.3,96895,1,96895,96895,12.899
2026-09-04T19:38:56Z,102,10,3.5,3000000,1,3000000,3000000,79.455
2026-09-04T19:38:56Z,102,11,3.45,250000,5,950000,599755,38.425
2026-09-04T19:39:01Z,103,0,6.6,3200,19,407584,203134,6.553
2026-09-04T19:39:01Z,103,1,6.9,305,3,150992,150992,0.64
2026-09-04T19:39:01Z,103,2,6.9,150000,4,191289,189289,5.06
2026-09-04T19:39:01Z,103,3,7.1,425000,5,2227595,1736394,4.027
2026-09-04T19:39:01Z,103,4,7.4,50000,3,539766,539766,4.846
2026-09-04T19:39:01Z,103,5,7.7,370847,2,970847,970847,15.719
2026-09-04T19:39:01Z,103,6,7.8,211731,1,211731,211731,53.925
2026-09-04T19:39:01Z,103,8,8.7,66171,1,66171,66171,22.815
2026-09-04T19:39:01Z,103,9,8.7,324273,4,510381,487289,33.761
2026-09-04T19:39:01Z,103,10,8.0,1943019,1,1943019,1943019,17.24
2026-09-04T19:39:01Z,103,11,9.9,10502,3,48069,48069,6.987
2026-09-04T19:39:06Z,104,0,1.0,402340,10,883269,856466,56.895
2026-09-04T19:39:06Z,104,1,1.08,274113,4,2541476,2541476,6.306
2026-09-04T19:39:06Z,104,3,1.11,1265566,6,1400325,1265566,61.185
2026-09-04T19:39:06Z,104,4,1.15,882281,2,1077836,882281,14.933
2026-09-04T19:39:06Z,104,5,1.48,1000649,2,1000649,1000649,91.212
2026-09-04T19:39:06Z,104,9,1.5,100000,1,100000,100000,161.61
2026-09-04T19:39:12Z,105,0,1.51,18534,19,1820082,956413,8.541
2026-09-04T19:39:12Z,105,1,1.53,45882,2,151731,45882,75.723
2026-09-04T19:39:12Z,105,2,1.55,1500000,9,4609734,2296807,115.83
2026-09-04T19:39:12Z,105,3,1.78,1500001,6,3171945,3171945,80.096
2026-09-04T19:39:12Z,105,4,1.79,100,3,710432,367960,8.669
2026-09-04T19:39:12Z,105,5,1.78,315050,4,2916806,2896806,71.227
2026-09-04T19:39:12Z,105,6,1.88,29999,2,54549,54549,140.936
2026-09-04T19:39:12Z,105,7,2.65,3999,1,3999,3999,71.615
2026-09-04T19:39:12Z,105,10,3.3,526000,1,526000,526000,34.239
2026-09-04T19:39:17Z,106,0,4.3,500,36,396330,2851,33.471
2026-09-04T19:39:17Z,106,1,4.55,15994,7,2574807,17711,22.725
2026-09-04T19:39:17Z,106,2,4.8,231327,7,626441,626441,8.092
2026-09-04T19:39:17Z,106,3,4.85,400000,6,1013359,1013359,14.934
2026-09-04T19:39:17Z,106,4,5.6,89884,3,101602,101602,1.117
2026-09-04T19:39:17Z,106,5,5.7,41849,2,2520247,2520247,99.364
2026-09-04T19:39:17Z,106,6,5.8,2995,1,2995,2995,100.068
2026-09-04T19:39:27Z,107,0,20.0,42,16,135612,14860,28.93
2026-09-04T19:39:27Z,107,1,19.9,1848,15,68834,11803,82.886
2026-09-04T19:39:27Z,107,2,21.5,14351,9,177828,69524,49.665
2026-09-04T19:39:27Z,107,3,20.0,70560,11,1488325,70560,96.844
2026-09-04T19:39:27Z,107,4,20.25,4915,10,437738,20932,47.439
2026-09-04T19:39:27Z,107,5,40.0,3306,1,3306,3306,97.444
2026-09-04T19:39:27Z,107,6,21.0,98651,4,227857,98651,97.959
2026-09-04T19:39:32Z,108,0,10.1,55028,20,187725,161338,59.15
2026-09-04T19:39:32Z,108,1,10.0,16634,13,472026,261757,51.768
2026-09-04T19:39:32Z,108,2,10.1,305720,11,566941,551469,21.964
2026-09-04T19:39:32Z,108,3,10.2,117118,5,535666,535666,26.238
2026-09-04T19:39:32Z,108,4,10.2,33039,9,707822,634346,57.273
2026-09-04T19:39:32Z,108,5,11.0,10000,1,10000,10000,3.914
2026-09-04T19:39:37Z,109,0,107.0,28702,5,38856,38856,2.857
2026-09-04T19:39:37Z,109,1,109.0,3210,5,86444,27363,2.319
2026-09-04T19:39:37Z,109,2,110.0,13027,4,26995,26995,1.907
2026-09-04T19:39:37Z,109,3,110.0,11324,7,193037,193031,120.53
2026-09-04T19:39:37Z,109,4,113.0,33612,4,61149,42609,145.835
2026-09-04T19:39:37Z,109,5,119.0,5722,3,9722,9722,58.29
2026-09-04T19:39:37Z,109,6,120.0,10,1,10,10,15.242
2026-09-04T19:39:43Z,110,0,199.0,428,9,22327,2228,21.331
2026-09-04T19:39:43Z,110,1,199.0,1000,3,13000,13000,2.317
2026-09-04T19:39:43Z,110,2,199.0,5767,5,23378,23378,2.567
2026-09-04T19:39:43Z,110,3,230.0,61068,1,61068,61068,18.116
2026-09-04T19:39:43Z,110,4,200.0,26354,1,26354,26354,16.488
2026-09-04T19:39:43Z,110,5,202.0,20000,5,150000,50000,104.985
2026-09-04T19:39:48Z,111,0,2580.0,2591,167,160876,148464,1.173
2026-09-04T19:39:58Z,112,0,2220.0,353,6,446,446,86.933
2026-09-04T19:39:58Z,112,1,2220.0,350,4,1966,1966,11.125
2026-09-04T19:39:58Z,112,2,2220.0,381,1,381,381,24.25
2026-09-04T19:39:58Z,112,3,2220.0,447,8,6749,6748,143.608
2026-09-04T19:39:58Z,112,4,2460.0,300,1,300,300,144.597
2026-09-04T19:40:03Z,113,0,115.0,1702,50,765156,31681,2.896
2026-09-04T19:40:08Z,114,0,650.0,442,40,175075,4803,39.422
2026-09-04T19:40:08Z,114,1,905.0,285,8,5052,4939,22.157
2026-09-04T19:40:08Z,114,2,930.0,814,4,3184,3037,64.389
2026-09-04T19:40:08Z,114,3,925.0,139,14,5943,5067,100.065
2026-09-04T19:40:08Z,114,4,925.0,1247,15,18147,12514,27.722
2026-09-04T19:40:08Z,114,5,935.0,365,10,5020,5020,25.731
2026-09-04T19:40:08Z,114,6,980.0,200,4,5962,5887,28.669
2026-09-04T19:40:08Z,114,7,1060.0,100,9,3482,2243,58.948
2026-09-04T19:40:08Z,114,8,1530.0,400,1,400,400,69.659
2026-09-04T19:40:08Z,114,9,1840.0,191,3,292,292,21.377
2026-09-04T19:40:08Z,114,10,2490.0,557,2,582,582,16.022
2026-09-04T19:40:13Z,115,0,126.0,34,136,89938,42726,3.962
2026-09-04T19:40:13Z,115,1,128.0,425,27,92196,4477,19.508
2026-09-04T19:40:13Z,115,2,133.0,428,21,73936,32533,4.973
2026-09-04T19:40:13Z,115,3,143.0,18803,11,70010,68148,76.782
2026-09-04T19:40:13Z,115,4,148.0,3466,9,46357,40357,98.422
2026-09-04T19:40:13Z,115,5,152.0,2171,9,123106,121631,71.295
2026-09-04T19:40:13Z,115,6,156.0,13507,5,88297,88297,104.137
2026-09-04T19:40:19Z,116,0,38.5,2318,94,239046,122900,26.573
2026-09-04T19:40:19Z,116,1,40.5,4220,14,77803,16504,32.7
2026-09-04T19:40:19Z,116,2,41.75,5893,19,123699,31371,80.304
2026-09-04T19:40:19Z,116,3,46.25,2907,6,118204,114138,34.136
2026-09-04T19:40:19Z,116,4,44.0,1000,7,38244,3000,40.212
2026-09-04T19:40:19Z,116,5,55.5,79681,2,79781,79781,79.278
2026-09-04T19:40:19Z,116,6,59.5,99,3,939,519,94.288
2026-09-04T19:40:28Z,117,0,6.6,20,129,938438,4640,2.468
2026-09-04T19:40:28Z,117,1,7.2,4226,30,631661,161786,16.551
2026-09-04T19:40:28Z,117,2,7.5,2405,33,1366182,112971,4.742
2026-09-04T19:40:28Z,117,3,8.8,5884,23,665313,294101,14.359
2026-09-04T19:40:28Z,117,4,10.2,175475,8,1592010,307189,3.695
2026-09-04T19:40:28Z,117,5,11.6,51238,3,190026,190026,12.888
2026-09-04T19:40:28Z,117,6,12.0,30000,2,694173,30000,24.443
2026-09-04T19:40:28Z,117,7,12.8,67750,4,650138,650138,42.602
2026-09-04T19:40:28Z,117,8,12.8,351362,5,1641137,393294,35.73
2026-09-04T19:40:28Z,117,9,14.7,98598,3,284124,284124,84.316
2026-09-04T19:40:28Z,117,10,14.9,100000,7,531983,100000,82.965
2026-09-04T19:40:28Z,117,11,15.9,999,6,39498,6998,46.073
2026-09-04T19:40:28Z,117,12,18.7,14889,2,56349,56349,67.769
2026-09-04T19:40:33Z,118,0,0.825,286898,63,2982474,920417,17.042
2026-09-04T19:40:33Z,118,1,0.96,93040,17,1424234,1074234,105.501
2026-09-04T19:40:33Z,118,2,0.965,362201,20,1353194,1019518,59.994
2026-09-04T19:40:33Z,118,3,0.995,212491,11,2186426,594261,60.869
2026-09-04T19:40:33Z,118,4,1.13,41892064,6,42480931,42355064,86.287
2026-09-04T19:40:33Z,118,5,1.2,46551,6,2527194,1046551,33.745
2026-09-04T19:40:33Z,118,6,1.38,300000,4,1921669,300000,36.66
2026-09-04T19:40:33Z,118,8,1.86,10,1,10,10,6.549
2026-09-04T19:40:38Z,119,0,33.0,48,18,40579,11110,102.034
2026-09-04T19:40:38Z,119,1,33.5,1932,11,254004,49095,106.206
2026-09-04T19:40:38Z,119,2,35.0,9884,21,172598,47410,108.296
2026-09-04T19:40:38Z,119,3,40.0,1951,16,94449,54642,31.439
2026-09-04T19:40:38Z,119,4,41.5,4326,12,259573,59289,12.439
2026-09-04T19:40:38Z,119,5,48.75,20,13,158335,80559,13.65
2026-09-04T19:40:38Z,119,6,49.75,24490,11,264832,26490,95.571
2026-09-04T19:40:38Z,119,7,55.5,6613,15,327860,8114,46.399
2026-09-04T19:40:38Z,119,8,70.5,1805,2,99249,99249,82.397
2026-09-04T19:40:38Z,119,10,71.0,13284,1,13284,13284,0.379
2026-09-04T19:40:38Z,119,11,71.5,5000,2,19000,19000,86.12
2026-09-04T19:40:38Z,119,12,73.5,100,6,436808,76075,71.615
2026-09-04T19:40:43Z,120,0,2.7,206,58,1968544,57414,24.303
2026-09-04T19:40:43Z,120,1,3.3,5730,2,23607,23607,1.973
2026-09-04T19:40:43Z,120,2,3.35,4645,4,62776,29745,2.926
2026-09-04T19:40:43Z,120,3,3.45,27338,2,29979,29979,41.283
2026-09-04T19:40:43Z,120,4,3.35,112300,4,181516,126396,78.487
2026-09-04T19:40:43Z,120,5,3.5,655467,3,1398629,1398629,147.479
2026-09-04T19:40:43Z,120,6,3.6,46078,4,1776660,1776660,146.713
2026-09-04T19:40:43Z,120,7,3.75,495590,5,1990490,695590,38.129
2026-09-04T19:40:43Z,120,9,6.0,500000,2,505000,500000,36.115
2026-09-04T19:40:43Z,120,10,5.9,75000,2,125200,75000,13.034
2026-09-04T19:40:43Z,120,11,5.5,997400,3,1733294,997400,69.903
2026-09-04T19:40:48Z,121,0,150.0,396,20,19175,3239,109.476
2026-09-04T19:40:48Z,121,1,159.0,303,9,28400,12510,56.492
2026-09-04T19:40:48Z,121,2,177.0,1000,17,22909,8173,71.04
2026-09-04T19:40:48Z,121,3,177.0,97,25,159944,3105,79.469
2026-09-04T19:40:48Z,121,4,222.0,1967,7,31708,24848,63.538
2026-09-04T19:40:48Z,121,5,224.0,1976,6,36717,7772,19.328
2026-09-04T19:40:48Z,121,6,230.0,2880,6,39763,8823,26.997
2026-09-04T19:40:48Z,121,7,240.0,10185,6,108506,108506,19.271
2026-09-04T19:40:48Z,121,9,270.0,2768,1,2768,2768,35.341
2026-09-04T19:40:48Z,121,10,284.0,3786,1,3786,3786,18.61
2026-09-04T19:40:48Z,121,12,286.0,3391,3,14169,14169,15.858
2026-09-04T19:40:53Z,122,0,129.0,9471,20,32157,31880,32.273
2026-09-04T19:40:53Z,122,1,131.0,103,5,970,945,2.619
2026-09-04T19:40:53Z,122,2,129.0,746,13,32436,11386,10.515
2026-09-04T19:40:53Z,122,3,133.0,5803,12,50646,46345,72.796
2026-09-04T19:40:53Z,122,4,137.0,31410,7,94556,89805,49.605
2026-09-04T19:40:53Z,122,5,143.0,4000,6,29769,29769,118.356
2026-09-04T19:40:53Z,122,6,153.0,3520,1,3520,3520,81.661
2026-09-04T19:40:53Z,122,7,157.0,3892,1,3892,3892,29.355
2026-09-04T19:40:53Z,122,8,153.0,391,8,67979,34478,24.052
2026-09-04T19:40:53Z,122,9,190.0,19954,2,19971,19954,24.541
2026-09-04T19:40:53Z,122,10,195.0,34,7,12446,2196,26.226
2026-09-04T19:40:53Z,122,11,218.0,1500,2,2700,2700,32.535
2026-09-04T19:40:53Z,122,12,222.0,200,3,1414,1414,12.974
2026-09-04T19:41:03Z,123,0,298.0,400,5,7721,7721,30.51
2026-09-04T19:41:03Z,123,1,302.0,2,4,716,716,13.32
2026-09-04T19:41:03Z,123,2,296.0,1000,7,7591,6621,9.794
2026-09-04T19:41:03Z,123,3,300.0,109,8,5426,4176,13.432
2026-09-04T19:41:03Z,123,4,304.0,1103,7,17870,17870,78.852
2026-09-04T19:41:03Z,123,5,304.0,243,7,30851,469,113.81
2026-09-04T19:41:03Z,123,6,322.0,15000,8,32304,32304,127.243
2026-09-04T19:41:03Z,123,7,386.0,5725,1,5725,5725,61.175
2026-09-04T19:41:03Z,123,9,394.0,345,2,412,412,37.486
2026-09-04T19:41:03Z,123,12,398.0,2491,2,4676,4676,77.482
2026-09-04T19:41:08Z,124,0,35.25,671,29,79844,22338,3.229
2026-09-04T19:41:08Z,124,1,35.5,3038,12,131356,3038,23.815
2026-09-04T19:41:08Z,124,2,36.75,6584,14,182793,149520,10.27
2026-09-04T19:41:08Z,124,3,39.5,19932,14,493944,404944,12.805
2026-09-04T19:41:08Z,124,4,42.0,448,13,225872,99814,14.704
2026-09-04T19:41:08Z,124,5,45.25,37961,4,83888,83585,27.645
2026-09-04T19:41:08Z,124,6,49.25,3700,6,296592,296592,9.983
2026-09-04T19:41:08Z,124,7,51.5,232708,6,789880,537206,78.692
2026-09-04T19:41:08Z,124,8,53.0,42487,1,42487,42487,102.712
2026-09-04T19:41:08Z,124,9,59.0,50000,1,50000,50000,19.013
2026-09-04T19:41:08Z,124,10,59.0,10000,5,28461,23760,64.936
2026-09-04T19:41:08Z,124,11,89.0,4000,2,14000,14000,10.229
2026-09-04T19:41:08Z,124,12,90.0,632,5,97220,632,98.345
2026-09-04T19:41:12Z,125,0,26.0,650,53,316630,3088,10.021
2026-09-04T19:41:12Z,125,1,27.0,20926,16,105957,56404,14.142
2026-09-04T19:41:12Z,125,2,27.5,945,42,196534,43235,29.511
2026-09-04T19:41:12Z,125,3,34.75,500,24,150498,36091,57.448
2026-09-04T19:41:12Z,125,4,40.0,4000,28,269454,59980,28.828
2026-09-04T19:41:12Z,125,5,45.5,579257,2,663397,663397,112.466
2026-09-04T19:41:12Z,125,6,49.0,509,6,91942,87942,10.819
2026-09-04T19:41:12Z,125,7,51.0,135958,6,1166144,689984,66.648
2026-09-04T19:41:12Z,125,8,52.0,14613,7,500554,77099,79.143
2026-09-04T19:41:12Z,125,9,55.5,19980,4,139980,119980,25.111
2026-09-04T19:41:12Z,125,10,56.0,39014,7,202903,193014,86.975
2026-09-04T19:41:12Z,125,11,59.5,10000,1,10000,10000,34.413
2026-09-04T19:41:12Z,125,12,84.0,2000,2,4500,4500,62.267
2026-09-04T19:41:17Z,126,0,55.0,149,21,9379,8286,1.402
2026-09-04T19:41:17Z,126,1,57.0,106,6,7341,7241,1.45
2026-09-04T19:41:17Z,126,2,58.0,6960,4,10004,6960,1.572
2026-09-04T19:41:17Z,126,3,58.5,3000,2,9799,9799,1.206
2026-09-04T19:41:17Z,126,4,62.5,1375,1,1375,1375,111.894
2026-09-04T19:41:17Z,126,5,64.5,762,5,76622,76622,16.966
2026-09-04T19:41:17Z,126,6,66.0,50525,3,109721,69721,41.078
2026-09-04T19:41:17Z,126,7,68.5,8502,5,69936,69936,40.639
2026-09-04T19:41:17Z,126,8,79.5,7000,8,149111,131111,110.697
2026-09-04T19:41:17Z,126,9,96.0,250,1,250,250,40.846
2026-09-04T19:41:17Z,126,10,90.0,106,2,606,106,44.093
2026-09-04T19:41:17Z,126,12,100.0,1000,2,2000,1000,82.912
2026-09-04T19:41:22Z,127,0,476.0,5437,9,6679,6672,53.29
2026-09-04T19:41:22Z,127,1,478.0,263,2,268,263,51.294
2026-09-04T19:41:22Z,127,2,474.0,1046,6,7530,7530,38.647
2026-09-04T19:41:22Z,127,3,480.0,754,5,4839,3979,34.871
2026-09-04T19:41:22Z,127,4,515.0,1654,4,5209,5155,25.089
2026-09-04T19:41:22Z,127,5,750.0,25,1,25,25,16.397
2026-09-04T19:41:26Z,128,0,54.0,134,20,148416,96530,27.872
2026-09-04T19:41:26Z,128,1,67.0,702,15,50007,3568,68.739
2026-09-04T19:41:26Z,128,2,76.0,11372,8,32129,17983,56.846
2026-09-04T19:41:26Z,128,3,82.0,46329,2,47523,47523,66.761
2026-09-04T19:41:26Z,128,5,92.5,7054,1,7054,7054,80.964
2026-09-04T19:41:26Z,128,6,93.0,2173,1,2173,2173,126.782
2026-09-04T19:41:26Z,128,8,93.0,244,2,444,444,77.501
2026-09-04T19:41:26Z,128,9,99.5,99,2,41800,41800,69.434
2026-09-04T19:41:26Z,128,10,110.0,9990,1,9990,9990,85.473
2026-09-04T19:41:36Z,129,0,2140.0,80,18,4577,594,40.076
2026-09-04T19:41:36Z,129,1,2250.0,110,10,365,245,73.976
2026-09-04T19:41:36Z,129,2,2490.0,7,6,6768,6768,53.556
2026-09-04T19:41:36Z,129,3,2710.0,623,7,1376,1376,14.9
2026-09-04T19:41:36Z,129,4,2740.0,20,4,1041,1041,24.293
2026-09-04T19:41:36Z,129,5,2900.0,577,5,2837,2837,53.556
2026-09-04T19:41:36Z,129,6,2990.0,250,7,6443,4443,85.28
2026-09-04T19:41:36Z,129,7,3050.0,390,1,390,390,9.113
2026-09-04T19:41:36Z,129,8,3230.0,4411,2,6411,6411,23.951
2026-09-04T19:41:36Z,129,11,3800.0,1000,1,1000,1000,139.501
2026-09-04T19:41:36Z,129,12,4120.0,14,1,14,14,171.378
2026-09-04T19:41:40Z,130,0,2000.0,9,14,486,486,22.457
2026-09-04T19:41:40Z,130,1,2080.0,12,8,251,251,12.694
2026-09-04T19:41:40Z,130,2,2140.0,747,3,1210,1210,73.093
2026-09-04T19:41:40Z,130,3,2400.0,95,8,1027,927,77.566
2026-09-04T19:41:40Z,130,5,2770.0,299,9,7398,6598,97.275
2026-09-04T19:41:40Z,130,6,2870.0,897,3,1569,1569,109.59
2026-09-04T19:41:40Z,130,7,2800.0,389,3,1686,1686,55.217
2026-09-04T19:41:40Z,130,9,3050.0,429,3,2984,2984,108.656
2026-09-04T19:41:40Z,130,10,3290.0,7,1,7,7,171.378
2026-09-04T19:41:40Z,130,11,3290.0,35,2,1965,1965,125.248
2026-09-04T19:41:45Z,131,0,2350.0,148,11,2169,2169,7.987
2026-09-04T19:41:45Z,131,1,2510.0,7,11,885,815,25.822
2026-09-04T19:41:45Z,131,2,2580.0,117,5,348,348,38.192
2026-09-04T19:41:45Z,131,3,2640.0,51,7,1428,1428,61.048
2026-09-04T19:41:45Z,131,4,2720.0,255,6,1255,1255,37.517
2026-09-04T19:41:45Z,131,5,2860.0,200,3,1200,1200,84.665
2026-09-04T19:41:45Z,131,6,2970.0,8,1,8,8,42.677
2026-09-04T19:41:45Z,131,7,2990.0,75,1,75,75,135.309
2026-09-04T19:41:50Z,132,0,2230.0,5,16,1653,404,50.228
2026-09-04T19:41:50Z,132,1,2340.0,16,8,886,522,64.038
2026-09-04T19:41:50Z,132,2,2580.0,15,6,378,282,116.519
2026-09-04T19:41:50Z,132,3,2940.0,285,3,325,325,57.925
2026-09-04T19:41:50Z,132,4,2940.0,107,4,1229,1229,44.348
2026-09-04T19:41:50Z,132,5,2950.0,290,4,2180,2180,47.692
2026-09-04T19:41:50Z,132,6,2990.0,175,6,3819,3819,77.956
2026-09-04T19:41:50Z,132,7,3050.0,902,5,3470,2970,59.571
2026-09-04T19:41:50Z,132,8,3390.0,459,1,459,459,59.886
2026-09-04T19:41:50Z,132,10,3500.0,508,4,1089,508,36.535
2026-09-04T19:41:50Z,132,12,4190.0,463,2,1463,463,114.084
2026-09-04T19:41:54Z,133,0,18.4,1172,9,27989,27456,28.557
2026-09-04T19:41:54Z,133,1,19.0,23,3,147798,147798,2.583
2026-09-04T19:41:54Z,133,2,19.3,1241,4,459705,459705,47.965
2026-09-04T19:41:54Z,133,3,19.0,3651,4,123894,67505,10.037
2026-09-04T19:41:54Z,133,4,20.25,18600,13,241181,129594,85.909
2026-09-04T19:41:54Z,133,5,23.75,126556,12,464775,234981,16.024
2026-09-04T19:41:54Z,133,6,37.5,150000,1,150000,150000,0.295
2026-09-04T19:41:54Z,133,9,37.75,50000,17,90395,51639,53.618
2026-09-04T19:41:54Z,133,10,40.0,79772,6,208818,79772,74.037
2026-09-04T19:42:10Z,134,0,49.5,2946,21,63971,47566,23.893
2026-09-04T19:42:10Z,134,1,51.5,6832,7,31657,31657,34.342
2026-09-04T19:42:10Z,134,2,52.0,506,14,55173,17851,123.912
2026-09-04T19:42:10Z,134,3,54.5,8602,11,80489,54528,55.183
2026-09-04T19:42:10Z,134,4,59.0,21508,11,100890,76551,39.743
2026-09-04T19:42:10Z,134,5,60.5,15329,8,234979,227380,41.867
2026-09-04T19:42:10Z,134,6,80.0,1716,2,1717,1716,21.837
2026-09-04T19:42:10Z,134,10,94.5,1000,3,11000,11000,8.997
2026-09-04T19:42:10Z,134,11,90.0,2714,1,2714,2714,177.811
2026-09-04T19:42:10Z,134,12,99.5,6813,4,66481,65883,92.276
2026-09-04T19:42:20Z,135,0,18.1,7625,31,320304,253192,73.528
2026-09-04T19:42:20Z,135,1,18.0,37605,17,342467,137430,93.223
2026-09-04T19:42:20Z,135,2,18.0,4052,35,421929,200654,19.078
2026-09-04T19:42:20Z,135,3,18.0,34519,21,840308,331403,16.773
2026-09-04T19:42:20Z,135,4,21.0,59683,14,295257,182691,108.971
2026-09-04T19:42:20Z,135,5,21.5,88735,6,218675,177948,56.943
2026-09-04T19:42:20Z,135,6,24.0,10815,5,428054,10815,32.101
2026-09-04T19:42:20Z,135,7,28.75,50000,4,626586,626586,86.826
2026-09-04T19:42:20Z,135,8,33.25,12292,5,70660,70660,57.84
2026-09-04T19:42:20Z,135,9,28.0,60000,2,60890,60000,4.61
2026-09-04T19:42:20Z,135,10,35.0,6792,1,6792,6792,102.833
2026-09-04T19:42:20Z,135,11,35.25,9,2,41300,41300,135.208
2026-09-04T19:42:25Z,136,0,1.53,254,68,329540,166765,22.473
2026-09-04T19:42:25Z,136,1,1.61,12571,8,493819,486851,96.879
2026-09-04T19:42:25Z,136,2,1.61,2230,4,3526164,845259,46.036
2026-09-04T19:42:25Z,136,3,2.1,130000,2,207231,207231,0.26
2026-09-04T19:42:25Z,136,4,2.2,197000,6,1241238,333130,25.668
2026-09-04T19:42:25Z,136,6,2.5,500000,1,500000,500000,108.027
2026-09-04T19:42:25Z,136,7,2.95,999,2,1000999,1000999,80.421
2026-09-04T19:42:30Z,137,0,126.0,3055,5,13640,13619,98.575
2026-09-04T19:42:30Z,137,1,129.0,1190,5,5762,5762,14.25
2026-09-04T19:42:30Z,137,2,130.0,4771,6,15409,15409,8.349
2026-09-04T19:42:30Z,137,3,135.0,2095,4,37095,37095,11.084
2026-09-04T19:42:30Z,137,4,137.0,1866,6,36926,34926,77.067
2026-09-04T19:42:30Z,137,5,147.0,6044,14,46539,28042,73.215
2026-09-04T19:42:30Z,137,6,170.0,299,8,25140,24171,61.708
2026-09-04T19:42:30Z,137,7,240.0,2000,1,2000,2000,157.178
2026-09-04T19:42:30Z,137,8,175.0,49500,2,49502,49500,112.893
2026-09-04T19:42:30Z,137,9,250.0,150,2,5150,5150,153.094
2026-09-04T19:42:35Z,138,0,1230.0,29,19,5988,241,35.659
2026-09-04T19:42:35Z,138,1,1280.0,10,14,1904,45,39.693
